order_id,customer_id,restaurant_id,partner_id,order_date,order_value,company_commission,delivery_fee,delivery_time_minutes,order_status,customer_rating,customer_name,customer_city,age,gender,signup_date,restaurant_name,restaurant_city,cuisine,rating,partner_since,partner_name,partner_city,Vehicle_Types,Experience,Joining_date,payment_id,payment_method,payment_status,payment_amount,payment_date,Month,Weekday,Month_Name,Order_Size,Is_Weekend
O08697,C0482,R0007,P0043,2026-04-16,330,66.0,40,59.0,Delivered,2.4,Vihaan,Ahmedabad,60,Male,2025-02-02,The Green Chutney,Delhi,Nachos,good,2023-07-15,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY08697,UPI,Success,370,2026-04-16,2026-04,Thursday,April,Low,False
O08698,C0100,R0037,P0014,2025-05-22,885,177.0,30,51.0,Delivered,4.5,Isha,Ahmedabad,52,Male,2025-07-28,The Chaat Chart,Bangalore,Mexican,good,2026-02-26,Rajesh,Surat,Bike,8,2026-01-31,PAY08698,UPI,Success,915,2025-05-22,2025-05,Thursday,May,Low,False
O08699,C0588,R0090,P0003,2025-03-10,773,0.0,0,,Cancelled,,Harsh,Surat,47,Male,2026-04-24,Curry Cartel,Chennai,South Indian,good,2023-10-21,Vihaan,Ahmedabad,Bike,4,2025-10-14,PAY08699,COD,Refunded,773,2025-03-10,2025-03,Monday,March,Low,False
O08700,C0509,R0016,P0041,2025-03-15,231,46.2,40,32.0,Delivered,3.7,Krishna,Chennai,58,Female,2025-04-24,Naan Stop,Surat,South Indian,good,2024-01-15,Suresh,Mumbai,Bike,0,2026-03-10,PAY08700,COD,Success,271,2025-03-15,2025-03,Saturday,March,Low,True
O08701,C0578,R0086,P0045,2026-02-04,222,0.0,0,,Cancelled,,Pranjal,Surat,57,Male,2024-11-11,Dal Roti Wala,Delhi,Biryani,good,2025-08-09,Vikram,Bangalore,Scooter,5,2024-08-25,PAY08701,UPI,Refunded,222,2026-02-04,2026-02,Wednesday,February,Low,False
O08702,C0674,R0098,P0040,2024-11-18,656,131.2,30,57.0,Delivered,2.8,Vivan,Bangalore,29,Male,2026-02-07,The Chaat Chart,Mumbai,Mexican,good,2025-08-08,Vihaan,Ahmedabad,Bike,4,2026-02-19,PAY08702,UPI,Success,686,2024-11-18,2024-11,Monday,November,Low,False
O08703,C0021,R0032,P0043,2026-05-13,324,64.8,40,28.0,Delivered,2.8,Siya,Bangalore,48,Female,2025-03-25,Tadka Town,Pune,SizzlerItalian,good,2026-03-19,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY08703,UPI,Success,364,2026-05-13,2026-05,Wednesday,May,Low,False
O08704,C0657,R0009,P0022,2024-12-20,120,24.0,40,59.0,Delivered,2.4,Aditiya,Pune,33,Female,2024-12-22,Tadka Town,Ahmedabad,Mexican,good,2024-09-28,Vikram,Chennai,Scooter,3,2024-06-25,PAY08704,UPI,Success,160,2024-12-20,2024-12,Friday,December,Low,False
O08705,C0664,R0046,P0034,2024-11-24,969,193.8,30,40.0,Delivered,4.1,Krishna,Chennai,18,Male,2024-07-16,The Green Chutney,Bangalore,Pizza,good,2023-07-24,Kushal,Ahmedabad,Bike,2,2026-04-13,PAY08705,UPI,Success,999,2024-11-24,2024-11,Sunday,November,Low,True
O08706,C0783,R0030,P0035,2025-05-09,704,140.8,30,41.0,Delivered,4.9,Mudra,Chennai,35,Female,2026-04-24,Curry Cartel,Ahmedabad,Mexican,good,2026-01-20,Suresh,Chennai,Bike,6,2026-05-31,PAY08706,UPI,Success,734,2025-05-09,2025-05,Friday,May,Low,False
O08707,C0156,R0035,P0024,2024-09-17,370,74.0,40,31.0,Delivered,1.8,Rishi,Surat,47,Male,2025-01-02,Naan Stop,Ahmedabad,Chinese,good,2024-05-20,Vihaan,Ahmedabad,Bike,7,2024-05-12,PAY08707,UPI,Success,410,2024-09-17,2024-09,Tuesday,September,Low,False
O08708,C0684,R0028,P0026,2024-08-12,180,36.0,40,52.0,Delivered,3.2,Mudra,Ahmedabad,52,Female,2026-04-05,The Chaat Chart,Ahmedabad,Gujarati,good,2025-04-15,Suresh,Ahmedabad,Scooter,8,2024-03-12,PAY08708,UPI,Success,220,2024-08-12,2024-08,Monday,August,Low,False
O08709,C0516,R0059,P0021,2026-05-20,217,43.4,40,51.0,Delivered,1.7,Pranjal,Hyderabad,49,Male,2025-01-08,The Green Chutney,Surat,SizzlerItalian,good,2026-05-26,Shiv,Mumbai,Scooter,10,2023-07-25,PAY08709,Credit Card,Success,257,2026-05-20,2026-05,Wednesday,May,Low,False
O08710,C0679,R0039,P0025,2025-12-19,1806,361.2,20,50.0,Delivered,4.0,Ayushi,Bangalore,19,Male,2025-03-10,The Midnight Masala,Chennai,Nachos,good,2024-10-30,Vihaan,Pune,Cycle,2,2025-07-14,PAY08710,COD,Success,1826,2025-12-19,2025-12,Friday,December,High,False
O08711,C0550,R0020,P0030,2025-09-24,363,0.0,0,,Cancelled,,Mudra,Hyderabad,41,Male,2026-02-19,Wok & Tikka,Ahmedabad,Chinese,good,2025-08-23,Suresh,Pune,Scooter,5,2026-02-17,PAY08711,UPI,Refunded,363,2025-09-24,2025-09,Wednesday,September,Low,False
O08712,C0144,R0094,P0012,2025-07-26,226,45.2,40,30.0,Delivered,4.8,Aditiya,Pune,31,Male,2024-11-09,The Midnight Masala,Delhi,Pizza,good,2026-02-24,Ramesh,Pune,Scooter,0,2024-04-07,PAY08712,Credit Card,Success,266,2025-07-26,2025-07,Saturday,July,Low,True
O08713,C0208,R0092,P0011,2025-08-06,375,75.0,40,27.0,Delivered,4.7,Pranjal,Bangalore,21,Female,2025-01-15,The Green Chutney,Delhi,North Indian,good,2025-09-04,Bajraj,Delhi,Scooter,1,2024-04-14,PAY08713,Debit Card,Success,415,2025-08-06,2025-08,Wednesday,August,Low,False
O08714,C0382,R0031,P0042,2026-04-01,210,42.0,40,35.0,Delivered,4.0,Vivan,Hyderabad,51,Male,2026-04-05,Dal Roti Wala,Delhi,South Indian,good,2024-05-13,Rajesh,Pune,Bike,8,2025-08-17,PAY08714,UPI,Success,250,2026-04-01,2026-04,Wednesday,April,Low,False
O08715,C0365,R0028,P0002,2025-02-02,275,55.0,40,58.0,Delivered,3.9,Aditiya,Pune,18,Female,2026-02-16,The Chaat Chart,Ahmedabad,Gujarati,good,2025-04-15,sanjay,Bangalore,Bike,8,2025-10-08,PAY08715,UPI,Success,315,2025-02-02,2025-02,Sunday,February,Low,True
O08716,C0970,R0034,P0032,2024-07-24,1644,328.8,20,53.0,Delivered,4.9,Dimple,Bangalore,34,Male,2025-06-15,Curry Cartel,Surat,South Indian,good,2024-12-30,sanjay,Delhi,Scooter,1,2025-02-18,PAY08716,UPI,Success,1664,2024-07-24,2024-07,Wednesday,July,High,False
O08717,C0182,R0038,P0002,2025-12-30,336,67.2,40,56.0,Delivered,2.7,Vihaan,Chennai,19,Female,2025-07-26,Dal Roti Wala,Chennai,Chinese,good,2025-03-18,sanjay,Bangalore,Bike,8,2025-10-08,PAY08717,UPI,Success,376,2025-12-30,2025-12,Tuesday,December,Low,False
O08718,C0949,R0020,P0050,2026-03-22,296,59.2,40,53.0,Delivered,1.5,Arjun,Ahmedabad,25,Male,2025-07-09,Wok & Tikka,Ahmedabad,Chinese,good,2025-08-23,Shiv,Mumbai,Cycle,3,2023-07-26,PAY08718,Debit Card,Success,336,2026-03-22,2026-03,Sunday,March,Low,True
O08719,C0856,R0010,P0035,2026-04-26,332,66.4,40,51.0,Delivered,2.8,Ayushi,Hyderabad,46,Male,2025-11-13,The Green Chutney,Bangalore,South Indian,good,2025-04-24,Suresh,Chennai,Bike,6,2026-05-31,PAY08719,Debit Card,Success,372,2026-04-26,2026-04,Sunday,April,Low,True
O08720,C0201,R0097,P0022,2024-12-06,587,117.4,30,51.0,Delivered,4.0,Harsh,Chennai,59,Male,2025-01-07,Wok & Tikka,Hyderabad,North Indian,good,2023-10-31,Vikram,Chennai,Scooter,3,2024-06-25,PAY08720,UPI,Success,617,2024-12-06,2024-12,Friday,December,Low,False
O08721,C0478,R0008,P0006,2025-11-14,951,190.2,30,32.0,Delivered,3.8,Krishna,Chennai,60,Male,2024-08-15,Naan Stop,Surat,Mexican,good,2026-02-25,Vihaan,Surat,Bike,2,2026-05-23,PAY08721,Credit Card,Success,981,2025-11-14,2025-11,Friday,November,Low,False
O08722,C0752,R0073,P0048,2026-01-03,316,63.2,40,44.0,Delivered,3.3,Harsh,Ahmedabad,36,Male,2025-09-26,Dal Roti Wala,Pune,Mexican,good,2024-08-09,Ramesh,Bangalore,Bike,4,2023-09-12,PAY08722,Credit Card,Success,356,2026-01-03,2026-01,Saturday,January,Low,True
O08723,C0650,R0074,P0031,2025-02-10,306,61.2,40,39.0,Delivered,2.8,Radha,Chennai,54,Female,2025-01-18,The Green Chutney,Pune,Chinese,good,2025-07-27,Vikram,Ahmedabad,Scooter,3,2023-11-25,PAY08723,UPI,Success,346,2025-02-10,2025-02,Monday,February,Low,False
O08724,C0719,R0051,P0049,2025-08-24,461,92.2,40,53.0,Delivered,2.2,Radha,Pune,45,Female,2024-08-04,The Green Chutney,Bangalore,Chinese,good,2023-09-14,Suresh,Ahmedabad,Bike,4,2025-05-23,PAY08724,Debit Card,Success,501,2025-08-24,2025-08,Sunday,August,Low,True
O08725,C0436,R0009,P0039,2024-06-28,455,91.0,40,32.0,Delivered,4.2,Ayushi,Mumbai,57,Female,2026-01-05,Tadka Town,Ahmedabad,Mexican,good,2024-09-28,Shiv,Hyderabad,Scooter,6,2023-07-10,PAY08725,UPI,Success,495,2024-06-28,2024-06,Friday,June,Low,False
O08726,C0147,R0095,P0029,2025-09-09,452,90.4,40,28.0,Delivered,3.2,Mudra,Pune,35,Female,2025-01-24,The Green Chutney,Bangalore,Gujarati,good,2023-07-04,Kushal,Hyderabad,Bike,6,2024-09-26,PAY08726,UPI,Success,492,2025-09-09,2025-09,Tuesday,September,Low,False
O08727,C0416,R0018,P0002,2025-02-27,117,23.4,40,35.0,Delivered,1.3,Vihaan,Chennai,34,Female,2024-10-06,Curry Cartel,Delhi,Gujarati,good,2024-12-19,sanjay,Bangalore,Bike,8,2025-10-08,PAY08727,UPI,Success,157,2025-02-27,2025-02,Thursday,February,Low,False
O08728,C0897,R0039,P0024,2024-11-07,1192,238.4,20,47.0,Delivered,2.9,Arya,Surat,56,Male,2026-02-09,The Midnight Masala,Chennai,Nachos,good,2024-10-30,Vihaan,Ahmedabad,Bike,7,2024-05-12,PAY08728,Credit Card,Success,1212,2024-11-07,2024-11,Thursday,November,High,False
O08729,C0637,R0046,P0016,2025-06-14,427,85.4,40,42.0,Delivered,3.3,Mudra,Surat,41,Female,2024-06-30,The Green Chutney,Bangalore,Pizza,good,2023-07-24,sanjay,Ahmedabad,Scooter,9,2023-11-09,PAY08729,UPI,Success,467,2025-06-14,2025-06,Saturday,June,Low,True
O08730,C0318,R0067,P0039,2024-12-16,348,69.6,40,28.0,Delivered,3.4,Rishi,Hyderabad,21,Male,2026-02-26,Naan Stop,Delhi,Mexican,good,2024-04-08,Shiv,Hyderabad,Scooter,6,2023-07-10,PAY08730,UPI,Success,388,2024-12-16,2024-12,Monday,December,Low,False
O08731,C0431,R0036,P0042,2024-10-13,1959,391.8,20,32.0,Delivered,3.9,Arjun,Bangalore,24,Male,2025-08-18,Tadka Town,Delhi,SizzlerItalian,good,2025-06-26,Rajesh,Pune,Bike,8,2025-08-17,PAY08731,UPI,Success,1979,2024-10-13,2024-10,Sunday,October,High,True
O08732,C0935,R0024,P0043,2024-09-26,327,65.4,40,41.0,Delivered,1.2,Vihaan,Delhi,48,Female,2025-07-10,Naan Stop,Hyderabad,South Indian,good,2025-05-07,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY08732,UPI,Success,367,2024-09-26,2024-09,Thursday,September,Low,False
O08733,C0746,R0021,P0019,2025-04-12,137,27.4,40,47.0,Delivered,4.7,Mudra,Pune,45,Male,2025-11-21,Wok & Tikka,Delhi,Biryani,good,2024-06-29,sanjay,Delhi,Bike,5,2025-12-08,PAY08733,UPI,Success,177,2025-04-12,2025-04,Saturday,April,Low,True
O08734,C0525,R0008,P0033,2024-09-01,651,130.2,30,51.0,Delivered,3.9,Vihaan,Surat,21,Male,2026-01-25,Naan Stop,Surat,Mexican,good,2026-02-25,sanjay,Bangalore,Scooter,5,2024-08-29,PAY08734,COD,Success,681,2024-09-01,2024-09,Sunday,September,Low,True
O08735,C0084,R0007,P0044,2026-05-09,119,23.8,40,46.0,Delivered,1.5,Radha,Hyderabad,44,Male,2026-04-04,The Green Chutney,Delhi,Nachos,good,2023-07-15,Ramesh,Pune,Bike,6,2024-08-10,PAY08735,UPI,Success,159,2026-05-09,2026-05,Saturday,May,Low,True
O08736,C0196,R0094,P0011,2025-05-07,394,78.8,40,39.0,Delivered,1.0,Isha,Ahmedabad,38,Male,2025-01-29,The Midnight Masala,Delhi,Pizza,good,2026-02-24,Bajraj,Delhi,Scooter,1,2024-04-14,PAY08736,UPI,Success,434,2025-05-07,2025-05,Wednesday,May,Low,False
O08737,C0211,R0044,P0034,2025-03-27,781,156.2,30,52.0,Delivered,4.8,Krishna,Hyderabad,46,Female,2025-08-03,Naan Stop,Pune,Mexican,good,2023-12-05,Kushal,Ahmedabad,Bike,2,2026-04-13,PAY08737,UPI,Success,811,2025-03-27,2025-03,Thursday,March,Low,False
O08738,C0006,R0075,P0038,2024-09-07,337,67.4,40,24.0,Delivered,3.9,Siya,Ahmedabad,24,Female,2026-02-03,Wok & Tikka,Chennai,South Indian,good,2026-04-06,Shiv,Mumbai,Bike,5,2024-03-02,PAY08738,COD,Success,377,2024-09-07,2024-09,Saturday,September,Low,True
O08739,C0331,R0005,P0018,2025-12-21,338,67.6,40,42.0,Delivered,4.4,Arya,Surat,39,Female,2024-12-15,Tadka Town,Pune,North Indian,good,2024-02-07,Bajraj,Pune,Scooter,5,2026-04-20,PAY08739,UPI,Success,378,2025-12-21,2025-12,Sunday,December,Low,True
O08740,C0755,R0069,P0018,2026-06-02,148,29.6,40,26.0,Delivered,4.6,Arjun,Chennai,29,Male,2024-10-17,Tadka Town,Surat,Biryani,good,2023-08-31,Bajraj,Pune,Scooter,5,2026-04-20,PAY08740,Credit Card,Success,188,2026-06-02,2026-06,Tuesday,June,Low,False
O08741,C0513,R0077,P0043,2025-03-24,622,124.4,30,48.0,Delivered,4.2,Vivan,Delhi,51,Male,2025-07-02,The Chaat Chart,Pune,South Indian,good,2025-03-23,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY08741,UPI,Success,652,2025-03-24,2025-03,Monday,March,Low,False
O08742,C0121,R0021,P0023,2026-04-15,338,67.6,40,32.0,Delivered,4.2,Dimple,Hyderabad,57,Male,2024-10-25,Wok & Tikka,Delhi,Biryani,good,2024-06-29,Bajraj,Delhi,Bike,1,2025-02-09,PAY08742,UPI,Success,378,2026-04-15,2026-04,Wednesday,April,Low,False
O08743,C0471,R0055,P0035,2024-08-05,401,0.0,0,,Cancelled,,Radha,Bangalore,48,Female,2025-03-06,The Midnight Masala,Surat,Chinese,good,2026-01-31,Suresh,Chennai,Bike,6,2026-05-31,PAY08743,UPI,Refunded,401,2024-08-05,2024-08,Monday,August,Low,False
O08744,C0973,R0012,P0011,2024-11-22,1281,256.2,20,37.0,Delivered,1.2,Mahek,Chennai,25,Male,2025-03-25,The Green Chutney,Hyderabad,Chinese,good,2024-01-05,Bajraj,Delhi,Scooter,1,2024-04-14,PAY08744,UPI,Success,1301,2024-11-22,2024-11,Friday,November,High,False
O08745,C0491,R0058,P0014,2026-05-04,623,124.6,30,22.0,Delivered,1.7,Siya,Delhi,37,Female,2025-08-21,Dal Roti Wala,Delhi,Biryani,good,2023-12-03,Rajesh,Surat,Bike,8,2026-01-31,PAY08745,COD,Success,653,2026-05-04,2026-05,Monday,May,Low,False
O08746,C0862,R0094,P0004,2026-03-02,906,181.2,30,47.0,Delivered,3.2,Krishna,Mumbai,55,Male,2025-02-21,The Midnight Masala,Delhi,Pizza,good,2026-02-24,Vihaan,Hyderabad,Bike,4,2025-12-03,PAY08746,Credit Card,Failed,936,2026-03-02,2026-03,Monday,March,Low,False
O08747,C0800,R0004,P0027,2026-02-14,1913,382.6,20,55.0,Delivered,4.7,Arjun,Surat,35,Male,2024-10-21,Wok & Tikka,Pune,North Indian,good,2024-10-27,Suresh,Delhi,Scooter,2,2023-07-11,PAY08747,Credit Card,Success,1933,2026-02-14,2026-02,Saturday,February,High,True
O08748,C0481,R0024,P0021,2025-06-06,1443,288.6,20,34.0,Delivered,3.2,Aditiya,Bangalore,41,Female,2024-12-22,Naan Stop,Hyderabad,South Indian,good,2025-05-07,Shiv,Mumbai,Scooter,10,2023-07-25,PAY08748,UPI,Success,1463,2025-06-06,2025-06,Friday,June,High,False
O08749,C0049,R0090,P0047,2025-11-20,1453,290.6,20,50.0,Delivered,4.4,Vihaan,Ahmedabad,22,Female,2025-10-21,Curry Cartel,Chennai,South Indian,good,2023-10-21,Vikram,Pune,Bike,5,2024-02-03,PAY08749,Debit Card,Failed,1473,2025-11-20,2025-11,Thursday,November,High,False
O08750,C0509,R0094,P0029,2025-07-01,1794,358.8,20,21.0,Delivered,3.5,Krishna,Chennai,58,Female,2025-04-24,The Midnight Masala,Delhi,Pizza,good,2026-02-24,Kushal,Hyderabad,Bike,6,2024-09-26,PAY08750,UPI,Success,1814,2025-07-01,2025-07,Tuesday,July,High,False
O08751,C0563,R0017,P0032,2026-04-11,784,156.8,30,32.0,Delivered,4.1,Mahek,Surat,19,Male,2025-05-05,The Green Chutney,Pune,Biryani,good,2024-02-26,sanjay,Delhi,Scooter,1,2025-02-18,PAY08751,Credit Card,Success,814,2026-04-11,2026-04,Saturday,April,Low,True
O08752,C0179,R0095,P0035,2024-08-29,151,30.2,40,40.0,Delivered,4.7,Vivan,Surat,31,Female,2025-09-16,The Green Chutney,Bangalore,Gujarati,good,2023-07-04,Suresh,Chennai,Bike,6,2026-05-31,PAY08752,UPI,Success,191,2024-08-29,2024-08,Thursday,August,Low,False
O08753,C0789,R0010,P0003,2024-09-03,154,30.8,40,29.0,Delivered,2.6,Krishna,Delhi,31,Female,2026-03-18,The Green Chutney,Bangalore,South Indian,good,2025-04-24,Vihaan,Ahmedabad,Bike,4,2025-10-14,PAY08753,UPI,Success,194,2024-09-03,2024-09,Tuesday,September,Low,False
O08754,C0478,R0020,P0033,2024-08-29,179,35.8,40,41.0,Delivered,4.8,Krishna,Chennai,60,Male,2024-08-15,Wok & Tikka,Ahmedabad,Chinese,good,2025-08-23,sanjay,Bangalore,Scooter,5,2024-08-29,PAY08754,UPI,Success,219,2024-08-29,2024-08,Thursday,August,Low,False
O08755,C0795,R0055,P0019,2024-11-13,242,48.4,40,41.0,Delivered,4.8,Radha,Mumbai,52,Male,2025-07-30,The Midnight Masala,Surat,Chinese,good,2026-01-31,sanjay,Delhi,Bike,5,2025-12-08,PAY08755,UPI,Success,282,2024-11-13,2024-11,Wednesday,November,Low,False
O08756,C0145,R0010,P0025,2026-01-06,290,58.0,40,50.0,Delivered,4.9,Aditiya,Chennai,23,Male,2025-08-17,The Green Chutney,Bangalore,South Indian,good,2025-04-24,Vihaan,Pune,Cycle,2,2025-07-14,PAY08756,UPI,Success,330,2026-01-06,2026-01,Tuesday,January,Low,False
O08757,C0276,R0033,P0004,2025-05-22,375,75.0,40,38.0,Delivered,1.4,Aditiya,Surat,56,Female,2024-09-29,The Chaat Chart,Delhi,Biryani,good,2023-10-07,Vihaan,Hyderabad,Bike,4,2025-12-03,PAY08757,Credit Card,Success,415,2025-05-22,2025-05,Thursday,May,Low,False
O08758,C0162,R0080,P0014,2025-08-05,1422,284.4,20,53.0,Delivered,3.5,Arjun,Ahmedabad,46,Female,2024-11-25,The Chaat Chart,Pune,Nachos,good,2025-12-17,Rajesh,Surat,Bike,8,2026-01-31,PAY08758,Credit Card,Success,1442,2025-08-05,2025-08,Tuesday,August,High,False
O08759,C0064,R0092,P0021,2024-12-31,799,159.8,30,26.0,Delivered,3.3,Vihaan,Surat,32,Male,2026-04-14,The Green Chutney,Delhi,North Indian,good,2025-09-04,Shiv,Mumbai,Scooter,10,2023-07-25,PAY08759,UPI,Success,829,2024-12-31,2024-12,Tuesday,December,Low,False
O08760,C0213,R0052,P0018,2025-11-14,128,25.6,40,51.0,Delivered,3.5,Arjun,Delhi,55,Male,2025-01-30,The Green Chutney,Bangalore,Biryani,good,2026-04-25,Bajraj,Pune,Scooter,5,2026-04-20,PAY08760,Debit Card,Failed,168,2025-11-14,2025-11,Friday,November,Low,False
O08761,C0986,R0047,P0032,2025-02-14,363,0.0,0,,Cancelled,,Mudra,Delhi,44,Male,2025-07-29,The Green Chutney,Delhi,North Indian,good,2025-12-29,sanjay,Delhi,Scooter,1,2025-02-18,PAY08761,UPI,Refunded,363,2025-02-14,2025-02,Friday,February,Low,False
O08762,C0439,R0026,P0021,2025-09-16,688,137.6,30,40.0,Delivered,1.4,Dimple,Hyderabad,44,Male,2025-10-27,Dal Roti Wala,Hyderabad,Biryani,good,2026-05-17,Shiv,Mumbai,Scooter,10,2023-07-25,PAY08762,COD,Success,718,2025-09-16,2025-09,Tuesday,September,Low,False
O08763,C0012,R0084,P0010,2026-04-19,625,125.0,30,33.0,Delivered,4.8,Arya,Pune,42,Male,2026-03-27,The Green Chutney,Pune,North Indian,good,2024-12-24,Suresh,Bangalore,Scooter,0,2025-06-15,PAY08763,UPI,Success,655,2026-04-19,2026-04,Sunday,April,Low,True
O08764,C0278,R0070,P0032,2026-03-11,298,0.0,0,,Cancelled,,Arjun,Chennai,29,Male,2024-12-12,Tadka Town,Bangalore,Pizza,good,2024-06-01,sanjay,Delhi,Scooter,1,2025-02-18,PAY08764,Credit Card,Refunded,298,2026-03-11,2026-03,Wednesday,March,Low,False
O08765,C0089,R0001,P0001,2024-10-26,843,168.6,30,57.0,Delivered,1.3,Vihaan,Mumbai,29,Male,2025-11-02,The Midnight Masala,Ahmedabad,Nachos,good,2025-09-12,Ramesh,Ahmedabad,Bike,4,2025-12-25,PAY08765,UPI,Success,873,2024-10-26,2024-10,Saturday,October,Low,True
O08766,C0412,R0066,P0043,2025-09-05,1654,330.8,20,26.0,Delivered,1.4,Mudra,Chennai,58,Female,2025-03-03,Dal Roti Wala,Pune,Mexican,good,2025-03-09,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY08766,UPI,Success,1674,2025-09-05,2025-09,Friday,September,High,False
O08767,C0491,R0099,P0016,2026-05-26,439,87.8,40,24.0,Delivered,3.3,Siya,Delhi,37,Female,2025-08-21,Wok & Tikka,Pune,SizzlerItalian,good,2025-03-12,sanjay,Ahmedabad,Scooter,9,2023-11-09,PAY08767,COD,Success,479,2026-05-26,2026-05,Tuesday,May,Low,False
O08768,C0919,R0019,P0035,2026-03-07,387,77.4,40,31.0,Delivered,3.4,Pranjal,Ahmedabad,18,Male,2025-03-16,Tadka Town,Chennai,Chinese,good,2023-11-23,Suresh,Chennai,Bike,6,2026-05-31,PAY08768,UPI,Success,427,2026-03-07,2026-03,Saturday,March,Low,True
O08769,C0450,R0052,P0007,2024-10-04,576,115.2,30,33.0,Delivered,2.1,Radha,Ahmedabad,58,Female,2025-04-17,The Green Chutney,Bangalore,Biryani,good,2026-04-25,Ramesh,Delhi,Bike,3,2024-01-13,PAY08769,Debit Card,Success,606,2024-10-04,2024-10,Friday,October,Low,False
O08770,C0276,R0034,P0004,2025-10-29,1122,224.4,20,44.0,Delivered,1.4,Aditiya,Surat,56,Female,2024-09-29,Curry Cartel,Surat,South Indian,good,2024-12-30,Vihaan,Hyderabad,Bike,4,2025-12-03,PAY08770,UPI,Success,1142,2025-10-29,2025-10,Wednesday,October,High,False
O08771,C0502,R0079,P0009,2025-03-22,185,37.0,40,43.0,Delivered,1.1,Vihaan,Bangalore,25,Male,2025-06-19,Tadka Town,Mumbai,North Indian,good,2026-05-13,Ramesh,Pune,Bike,10,2025-03-14,PAY08771,Credit Card,Success,225,2025-03-22,2025-03,Saturday,March,Low,True
O08772,C0832,R0094,P0045,2025-10-08,854,170.8,30,33.0,Delivered,1.5,Ayushi,Surat,32,Female,2024-09-14,The Midnight Masala,Delhi,Pizza,good,2026-02-24,Vikram,Bangalore,Scooter,5,2024-08-25,PAY08772,UPI,Success,884,2025-10-08,2025-10,Wednesday,October,Low,False
O08773,C0843,R0100,P0014,2025-03-12,217,43.4,40,49.0,Delivered,1.4,Vivan,Ahmedabad,43,Female,2024-08-15,The Green Chutney,Delhi,Chinese,good,2026-04-08,Rajesh,Surat,Bike,8,2026-01-31,PAY08773,UPI,Success,257,2025-03-12,2025-03,Wednesday,March,Low,False
O08774,C0970,R0034,P0010,2024-07-17,317,63.4,40,23.0,Delivered,1.7,Dimple,Bangalore,34,Male,2025-06-15,Curry Cartel,Surat,South Indian,good,2024-12-30,Suresh,Bangalore,Scooter,0,2025-06-15,PAY08774,UPI,Success,357,2024-07-17,2024-07,Wednesday,July,Low,False
O08775,C0378,R0055,P0019,2025-06-01,693,138.6,30,25.0,Delivered,3.4,Arjun,Ahmedabad,33,Female,2025-12-04,The Midnight Masala,Surat,Chinese,good,2026-01-31,sanjay,Delhi,Bike,5,2025-12-08,PAY08775,UPI,Success,723,2025-06-01,2025-06,Sunday,June,Low,True
O08776,C0953,R0027,P0023,2025-12-23,215,43.0,40,55.0,Delivered,3.6,Vivan,Pune,23,Female,2025-06-24,The Green Chutney,Hyderabad,SizzlerItalian,good,2023-07-20,Bajraj,Delhi,Bike,1,2025-02-09,PAY08776,UPI,Success,255,2025-12-23,2025-12,Tuesday,December,Low,False
O08777,C0940,R0007,P0008,2025-11-27,1464,292.8,20,22.0,Delivered,1.8,Mudra,Pune,31,Female,2026-02-10,The Green Chutney,Delhi,Nachos,good,2023-07-15,Bajraj,Chennai,Cycle,10,2025-02-06,PAY08777,Credit Card,Success,1484,2025-11-27,2025-11,Thursday,November,High,False
O08778,C0888,R0088,P0014,2025-03-22,462,92.4,40,36.0,Delivered,4.3,Harsh,Mumbai,41,Male,2024-08-14,Dal Roti Wala,Delhi,South Indian,good,2024-04-01,Rajesh,Surat,Bike,8,2026-01-31,PAY08778,UPI,Success,502,2025-03-22,2025-03,Saturday,March,Low,True
O08779,C0483,R0005,P0001,2025-09-07,1212,242.4,20,20.0,Delivered,4.3,Kishan,Pune,26,Male,2025-12-29,Tadka Town,Pune,North Indian,good,2024-02-07,Ramesh,Ahmedabad,Bike,4,2025-12-25,PAY08779,Debit Card,Success,1232,2025-09-07,2025-09,Sunday,September,High,True
O08780,C0699,R0006,P0040,2025-04-23,340,68.0,40,31.0,Delivered,4.2,Radha,Hyderabad,20,Female,2025-11-13,Naan Stop,Bangalore,Gujarati,good,2024-08-28,Vihaan,Ahmedabad,Bike,4,2026-02-19,PAY08780,UPI,Success,380,2025-04-23,2025-04,Wednesday,April,Low,False
O08781,C0831,R0067,P0020,2025-04-30,255,51.0,40,37.0,Delivered,3.5,Siya,Hyderabad,52,Male,2026-04-14,Naan Stop,Delhi,Mexican,good,2024-04-08,Suresh,Delhi,Scooter,0,2024-10-19,PAY08781,COD,Success,295,2025-04-30,2025-04,Wednesday,April,Low,False
O08782,C0817,R0032,P0036,2025-04-19,260,52.0,40,49.0,Delivered,1.6,Harsh,Chennai,41,Female,2026-01-30,Tadka Town,Pune,SizzlerItalian,good,2026-03-19,Bajraj,Ahmedabad,Cycle,5,2023-06-25,PAY08782,UPI,Success,300,2025-04-19,2025-04,Saturday,April,Low,True
